03/12/2013,511.62
04/12/2013,510.88
05/12/2013,510.03
06/12/2013,510.12
09/12/2013,511.23
10/12/2013,511.6
11/12/2013,505.31
12/12/2013,506.92
13/12/2013,506.06
16/12/2013,502.04
17/12/2013,505.67
18/12/2013,505.25
19/12/2013,506.28
20/12/2013,504.45
23/12/2013,508.68
24/12/2013,505.62
25/12/2013,504.42
26/12/2013,506.55
27/12/2013,506.41
30/12/2013,500.35
31/12/2013,504.63
02/01/2014,504.51
03/01/2014,505.37
06/01/2014,509.1
07/01/2014,510.12
08/01/2014,513.9
09/01/2014,516.98
10/01/2014,518.94
13/01/2014,521.11
14/01/2014,522.31
15/01/2014,526.68
16/01/2014,533.54
17/01/2014,543.59
20/01/2014,553.67
21/01/2014,559.91
22/01/2014,551.92
23/01/2014,553.55
24/01/2014,560.19
27/01/2014,556.52
06/02/2014,554.68
07/02/2014,549.76
10/02/2014,555.9
11/02/2014,553.9
12/02/2014,564.25
13/02/2014,570.18
14/02/2014,572.22
17/02/2014,570.2
18/02/2014,574.56
19/02/2014,578.12
20/02/2014,571.04
21/02/2014,570.57
24/02/2014,576.58
25/02/2014,586.2
26/02/2014,589.81
27/02/2014,584.79
28/02/2014,586.48
03/03/2014,573.38
04/03/2014,569.97
05/03/2014,574.94
06/03/2014,578.56
07/03/2014,579.75
10/03/2014,583.69
11/03/2014,588.5
12/03/2014,590.02
13/03/2014,595.22
14/03/2014,596.83
17/03/2014,600.36
18/03/2014,599.85
19/03/2014,605.59
20/03/2014,600.26
21/03/2014,601.75
24/03/2014,607.55
25/03/2014,601.85
26/03/2014,588.06
27/03/2014,590.14
28/03/2014,594.29
31/03/2014,591.57
01/04/2014,583.85
02/04/2014,581.67
03/04/2014,589.44
04/04/2014,593.04
07/04/2014,600.57
08/04/2014,603.25
10/04/2014,601.33
11/04/2014,600.57
14/04/2014,596.11
15/04/2014,586.09
16/04/2014,574.29
17/04/2014,580.31
18/04/2014,565.33
21/04/2014,558.14
22/04/2014,569.87
23/04/2014,569.36
24/04/2014,570.46
25/04/2014,578.92
28/04/2014,573.1
29/04/2014,578
05/05/2014,564.85
06/05/2014,555.11
07/05/2014,559.97
08/05/2014,527.09
09/05/2014,542.46
12/05/2014,517.05
13/05/2014,513.91
14/05/2014,529.53
15/05/2014,524.05
16/05/2014,529.49
19/05/2014,533.04
20/05/2014,537.52
21/05/2014,543.88
22/05/2014,541.73
23/05/2014,541.49
26/05/2014,544.06
27/05/2014,552.75
28/05/2014,557.34
29/05/2014,558.45
30/05/2014,562.02
02/06/2014,556.8
03/06/2014,558.76
04/06/2014,553.46
05/06/2014,551.1
06/06/2014,559.04
